PlayerID,tr_gid,te_gid,hist_mpm,hist_mpm_te
152,869,838,29.375912098166353,29.836406308084623
152,873,838,29.9452588396101,29.836406308084623
152,889,838,28.552174185333577,29.836406308084623
152,893,838,30.36120111875534,29.836406308084623
152,934,838,30.592349030016294,29.836406308084623
152,946,838,29.962009521996738,29.836406308084623
152,973,838,29.994775292277755,29.836406308084623
152,997,838,29.00211089404625,29.836406308084623
152,788,869,29.596115593341064,29.081273908483944
152,811,869,29.304084508190144,29.081273908483944
152,838,869,29.375912098166353,29.081273908483944
152,873,869,29.106222840053793,29.081273908483944
152,889,869,27.713138185777268,29.081273908483944
152,893,869,29.52216511919903,29.081273908483944
152,934,869,29.753313030459985,29.081273908483944
152,946,869,29.122973522440432,29.081273908483944
152,973,869,29.155739292721446,29.081273908483944
152,997,869,28.16307489448994,29.081273908483944
152,788,873,30.165462334784813,29.59368597578332
152,811,873,29.873431249633896,29.59368597578332
152,838,873,29.9452588396101,29.59368597578332
152,869,873,29.106222840053793,29.59368597578332
152,889,873,28.282484927221017,29.59368597578332
152,893,873,30.09151186064278,29.59368597578332
152,934,873,30.322659771903734,29.59368597578332
152,946,873,29.69232026388418,29.59368597578332
152,973,873,29.725086034165194,29.59368597578332
152,997,873,28.73242163593369,29.59368597578332
152,788,889,28.77237768050829,28.33990978693445
152,811,889,28.48034659535737,28.33990978693445
152,838,889,28.552174185333577,28.33990978693445
152,869,889,27.713138185777268,28.33990978693445
152,873,889,28.282484927221017,28.33990978693445
152,893,889,28.698427206366254,28.33990978693445
152,934,889,28.92957511762721,28.33990978693445
152,946,889,28.29923560960765,28.33990978693445
152,973,889,28.33200137988867,28.33990978693445
152,997,889,27.339336981657166,28.33990978693445
152,788,893,30.581404613930047,29.968034027014028
152,811,893,30.289373528779127,29.968034027014028
152,838,893,30.36120111875534,29.968034027014028
152,869,893,29.52216511919903,29.968034027014028
152,873,893,30.09151186064278,29.968034027014028
152,889,893,28.698427206366254,29.968034027014028
152,934,893,30.738602051048968,29.968034027014028
152,946,893,30.10826254302941,29.968034027014028
152,973,893,30.141028313310432,29.968034027014028
152,997,893,29.14836391507892,29.968034027014028
152,788,934,30.81255252519101,30.17606714714889
152,811,934,30.52052144004008,30.17606714714889
152,838,934,30.592349030016294,30.17606714714889
152,869,934,29.753313030459985,30.17606714714889
152,873,934,30.322659771903734,30.17606714714889
152,889,934,28.92957511762721,30.17606714714889
152,893,934,30.738602051048968,30.17606714714889
152,946,934,30.339410454290366,30.17606714714889
152,973,934,30.37217622457139,30.17606714714889
152,997,934,29.37951182633988,30.17606714714889
152,788,946,30.182213017171446,29.608761589931287
152,811,946,29.890181932020525,29.608761589931287
152,838,946,29.962009521996738,29.608761589931287
152,869,946,29.122973522440432,29.608761589931287
